player_name,mlb_id,class_year,family,role,card_type,set_slug,scp_url,auto_card_url
Abraham Toro,647351,2019,chrome,hitter,bowman_1st_base,,,https://www.sportscardspro.com/game/baseball-cards-2019-bowman-chrome-prospects-autographs/abraham-toro-cpa-at
Adley Rutschman,668939,2019,draft,hitter,bowman_1st_base,baseball-cards-2019-bowman-draft-chrome,https://www.sportscardspro.com/game/baseball-cards-2019-bowman-draft-chrome/adley-rutschman-bdc-1,https://www.sportscardspro.com/game/baseball-cards-2019-bowman-draft-chrome-picks-autograph/adley-rutschman-cda-ar
Alejandro Kirk,672386,2019,chrome,hitter,bowman_1st_base,baseball-cards-2019-bowman-chrome-prospects,https://www.sportscardspro.com/game/baseball-cards-2019-bowman-chrome-prospects/alejandro-kirk-bcp-202,https://www.sportscardspro.com/game/baseball-cards-2019-bowman-chrome-prospects-autographs/alejandro-kirk-cpa-ak
Alek Manoah,666201,2019,draft,pitcher,bowman_1st_base,baseball-cards-2019-bowman-draft-chrome,https://www.sportscardspro.com/game/baseball-cards-2019-bowman-draft-chrome/alek-manoah-bdc-3,https://www.sportscardspro.com/game/baseball-cards-2019-bowman-draft-chrome-picks-autograph/alek-manoah-cda-am
Andrew Vaughn,683734,2019,draft,hitter,bowman_1st_base,baseball-cards-2019-bowman-draft-chrome,https://www.sportscardspro.com/game/baseball-cards-2019-bowman-draft-chrome/andrew-vaughn-bdc-100,https://www.sportscardspro.com/game/baseball-cards-2019-bowman-draft-chrome-picks-autograph/andrew-vaughn-cda-av
Brailyn Marquez,666622,2019,chrome,pitcher,bowman_1st_base,baseball-cards-2020-bowman-chrome-prospects,https://www.sportscardspro.com/game/baseball-cards-2020-bowman-chrome-prospects/brailyn-marquez-bcp-49,https://www.sportscardspro.com/game/baseball-cards-2019-bowman-chrome-prospects-autographs/brailyn-marquez-cpa-bm
Brandon Bielak,656232,2019,chrome,pitcher,bowman_1st_base,,,https://www.sportscardspro.com/game/baseball-cards-2019-bowman-chrome-prospects-autographs/brandon-bielak-cpa-bb
Brett Baty,683146,2019,draft,hitter,bowman_1st_base,baseball-cards-2019-bowman-draft-chrome,https://www.sportscardspro.com/game/baseball-cards-2019-bowman-draft-chrome/brett-baty-bdc-39,https://www.sportscardspro.com/game/baseball-cards-2019-bowman-draft-chrome-picks-autograph/brett-baty-cda-bb
Bryan Abreu,650556,2019,chrome,pitcher,bowman_1st_base,baseball-cards-2019-bowman-chrome-prospects,https://www.sportscardspro.com/game/baseball-cards-2019-bowman-chrome-prospects/bryan-abreu-bcp-157,https://www.sportscardspro.com/game/baseball-cards-2019-bowman-chrome-prospects-autographs/bryan-abreu-cpa-ba
Bryson Stott,681082,2019,draft,hitter,bowman_1st_base,baseball-cards-2019-bowman-draft-chrome,https://www.sportscardspro.com/game/baseball-cards-2019-bowman-draft-chrome/bryson-stott-bdc-79,https://www.sportscardspro.com/game/baseball-cards-2019-bowman-draft-chrome-picks-autograph/bryson-stott-cda-bs
CJ Abrams,682928,2019,draft,hitter,bowman_1st_base,baseball-cards-2019-bowman-draft-chrome,https://www.sportscardspro.com/game/baseball-cards-2019-bowman-draft-chrome/cj-abrams-bdc-85,https://www.sportscardspro.com/game/baseball-cards-2019-bowman-draft-chrome-picks-autograph/cj-abrams-cda-ca
Cal Raleigh,663728,2019,chrome,hitter,bowman_1st_base,,,https://www.sportscardspro.com/game/baseball-cards-2019-bowman-chrome-prospects-autographs/cal-raleigh-cpa-cr
Carlos Hernandez,672578,2019,chrome,pitcher,bowman_1st_base,,,https://www.sportscardspro.com/game/baseball-cards-2019-bowman-chrome-prospects-autographs/carlos-hernandez-cpa-ch
Cole Irvin,608344,2019,chrome,pitcher,bowman_1st_base,,,https://www.sportscardspro.com/game/baseball-cards-2019-bowman-chrome-prospects-autographs/cole-irvin-cpa-ci
Corbin Carroll,682998,2019,draft,hitter,bowman_1st_base,baseball-cards-2019-bowman-draft-chrome,https://www.sportscardspro.com/game/baseball-cards-2019-bowman-draft-chrome/corbin-carroll-bdc-125,https://www.sportscardspro.com/game/baseball-cards-2019-bowman-draft-chrome-picks-autograph/corbin-carroll-cda-cc
Cristian Javier,664299,2019,chrome,pitcher,bowman_1st_base,baseball-cards-2019-bowman-chrome-prospects,https://www.sportscardspro.com/game/baseball-cards-2019-bowman-chrome-prospects/cristian-javier-bcp-32,https://www.sportscardspro.com/game/baseball-cards-2019-bowman-chrome-prospects-autographs/cristian-javier-cpa-cj
Deivi Garcia,665620,2019,chrome,pitcher,bowman_1st_base,baseball-cards-2019-bowman-chrome-prospects,https://www.sportscardspro.com/game/baseball-cards-2019-bowman-chrome-prospects/deivi-garcia-bcp-241,https://www.sportscardspro.com/game/baseball-cards-2019-bowman-chrome-prospects-autographs/deivi-garcia-cpa-dg
Drey Jameson,686753,2019,draft,pitcher,bowman_1st_base,baseball-cards-2019-bowman-draft-chrome,https://www.sportscardspro.com/game/baseball-cards-2019-bowman-draft-chrome/drey-jameson-bdc-194,https://www.sportscardspro.com/game/baseball-cards-2019-bowman-draft-chrome-picks-autograph/drey-jameson-cda-dj
Edwin Uceta,670955,2019,chrome,pitcher,bowman_1st_base,,,https://www.sportscardspro.com/game/baseball-cards-2019-bowman-chrome-prospects-autographs/edwin-uceta-cpa-eu
Eli White,642201,2019,chrome,hitter,bowman_1st_base,baseball-cards-2019-bowman-chrome-prospects,https://www.sportscardspro.com/game/baseball-cards-2019-bowman-chrome-prospects/eli-white-bcp-168,https://www.sportscardspro.com/game/baseball-cards-2019-bowman-chrome-prospects-autographs/eli-white-cpa-ew
Ethan Small,663629,2019,draft,pitcher,bowman_1st_base,baseball-cards-2019-bowman-draft-chrome,https://www.sportscardspro.com/game/baseball-cards-2019-bowman-draft-chrome/ethan-small-bdc-28,https://www.sportscardspro.com/game/baseball-cards-2019-bowman-draft-chrome-picks-autograph/ethan-small-cda-es
Francisco Morales,672839,2019,chrome,pitcher,bowman_1st_base,baseball-cards-2019-bowman-chrome-prospects,https://www.sportscardspro.com/game/baseball-cards-2019-bowman-chrome-prospects/francisco-morales-bcp-244,https://www.sportscardspro.com/game/baseball-cards-2019-bowman-chrome-prospects-autographs/francisco-morales-cpa-fm
Garrett Whitlock,676477,2019,chrome,pitcher,bowman_1st_base,baseball-cards-2019-bowman-chrome-prospects,https://www.sportscardspro.com/game/baseball-cards-2019-bowman-chrome-prospects/garrett-whitlock-bcp-222,https://www.sportscardspro.com/game/baseball-cards-2019-bowman-chrome-prospects-autographs/garrett-whitlock-cpa-gw
George Kirby,669923,2019,draft,pitcher,bowman_1st_base,baseball-cards-2019-bowman-draft-chrome,https://www.sportscardspro.com/game/baseball-cards-2019-bowman-draft-chrome/george-kirby-bdc-115,https://www.sportscardspro.com/game/baseball-cards-2019-bowman-draft-chrome-picks-autograph/george-kirby-cda-gk
Geraldo Perdomo,672695,2019,chrome,hitter,bowman_1st_base,baseball-cards-2019-bowman-chrome-prospects,https://www.sportscardspro.com/game/baseball-cards-2019-bowman-chrome-prospects/geraldo-perdomo-bcp-191,https://www.sportscardspro.com/game/baseball-cards-2019-bowman-chrome-prospects-autographs/geraldo-perdomo-cpa-gp
Gunnar Henderson,683002,2019,draft,hitter,bowman_1st_base,baseball-cards-2019-bowman-draft-chrome,https://www.sportscardspro.com/game/baseball-cards-2019-bowman-draft-chrome/gunnar-henderson-bdc-22,https://www.sportscardspro.com/game/baseball-cards-2019-bowman-draft-chrome-picks-autograph/gunnar-henderson-cda-gh
Israel Pineda,672832,2019,chrome,hitter,bowman_1st_base,baseball-cards-2019-bowman-chrome-prospects,https://www.sportscardspro.com/game/baseball-cards-2019-bowman-chrome-prospects/israel-pineda-bcp-247,https://www.sportscardspro.com/game/baseball-cards-2019-bowman-chrome-prospects-autographs/israel-pineda-cpa-ip
JJ Bleday,668709,2019,draft,hitter,bowman_1st_base,baseball-cards-2019-bowman-draft-chrome,https://www.sportscardspro.com/game/baseball-cards-2019-bowman-draft-chrome/jj-bleday-bdc-150,https://www.sportscardspro.com/game/baseball-cards-2019-bowman-draft-chrome-picks-autograph/jj-bleday-cda-jjb
James Bourque,630263,2019,chrome,pitcher,bowman_1st_base,,,https://www.sportscardspro.com/game/baseball-cards-2019-bowman-chrome-prospects-autographs/james-bourque-cpa-jb
Jared Oliva,666931,2019,chrome,hitter,bowman_1st_base,,,https://www.sportscardspro.com/game/baseball-cards-2019-bowman-chrome-prospects-autographs/jared-oliva-cpa-jo
Jhoan Duran,661395,2019,chrome,pitcher,bowman_1st_base,baseball-cards-2019-bowman-chrome-prospects,https://www.sportscardspro.com/game/baseball-cards-2019-bowman-chrome-prospects/jhoan-duran-bcp-225,https://www.sportscardspro.com/game/baseball-cards-2019-bowman-chrome-prospects-autographs/jhoan-duran-cpa-jdu
Jordan Yamamoto,657141,2019,chrome,pitcher,bowman_1st_base,baseball-cards-2019-bowman-chrome-prospects,https://www.sportscardspro.com/game/baseball-cards-2019-bowman-chrome-prospects/jordan-yamamoto-bcp-203,https://www.sportscardspro.com/game/baseball-cards-2019-bowman-chrome-prospects-autographs/jordan-yamamoto-cpa-jy
Jorge Alcala,660896,2019,chrome,pitcher,bowman_1st_base,,,https://www.sportscardspro.com/game/baseball-cards-2019-bowman-chrome-prospects-autographs/jorge-alcala-cpa-ja
Jose Devers,672701,2019,chrome,hitter,bowman_1st_base,baseball-cards-2019-bowman-chrome-prospects,https://www.sportscardspro.com/game/baseball-cards-2019-bowman-chrome-prospects/jose-devers-bcp-176,https://www.sportscardspro.com/game/baseball-cards-2019-bowman-chrome-prospects-autographs/jose-devers-cpa-jd
Josh Jung,673962,2019,draft,hitter,bowman_1st_base,baseball-cards-2019-bowman-draft-chrome,https://www.sportscardspro.com/game/baseball-cards-2019-bowman-draft-chrome/josh-jung-bdc-7,https://www.sportscardspro.com/game/baseball-cards-2019-bowman-draft-chrome-picks-autograph/josh-jung-cda-jj
Josh Smith,669701,2019,draft,hitter,bowman_1st_base,baseball-cards-2019-bowman-draft-chrome,https://www.sportscardspro.com/game/baseball-cards-2019-bowman-draft-chrome/josh-smith-bdc-86,https://www.sportscardspro.com/game/baseball-cards-2019-bowman-draft-chrome-picks-autograph/josh-smith-cda-js
Konnor Pilkington,663455,2019,chrome,pitcher,bowman_1st_base,baseball-cards-2019-bowman-chrome-prospects,https://www.sportscardspro.com/game/baseball-cards-2019-bowman-chrome-prospects/konnor-pilkington-bcp-220,https://www.sportscardspro.com/game/baseball-cards-2019-bowman-chrome-prospects-autographs/konnor-pilkington-cpa-kp
Kyle Stowers,669065,2019,draft,hitter,bowman_1st_base,baseball-cards-2019-bowman-draft-chrome,https://www.sportscardspro.com/game/baseball-cards-2019-bowman-draft-chrome/kyle-stowers-bdc-76,https://www.sportscardspro.com/game/baseball-cards-2019-bowman-draft-chrome-picks-autograph/kyle-stowers-cda-ks
Livan Soto,670869,2019,chrome,hitter,bowman_1st_base,,,https://www.sportscardspro.com/game/baseball-cards-2019-bowman-chrome-prospects-autographs/livan-soto-cpa-ls
Logan Webb,657277,2019,chrome,pitcher,bowman_1st_base,baseball-cards-2019-bowman-chrome-prospects,https://www.sportscardspro.com/game/baseball-cards-2019-bowman-chrome-prospects/logan-webb-bcp-79,https://www.sportscardspro.com/game/baseball-cards-2019-bowman-chrome-prospects-autographs/logan-webb-cpa-lw
Luis Gil,661563,2019,chrome,pitcher,bowman_1st_base,baseball-cards-2019-bowman-chrome-prospects,https://www.sportscardspro.com/game/baseball-cards-2019-bowman-chrome-prospects/luis-gil-bcp-218,https://www.sportscardspro.com/game/baseball-cards-2019-bowman-chrome-prospects-autographs/luis-gil-cpa-lgi
Matt Wallner,670242,2019,draft,hitter,bowman_1st_base,baseball-cards-2019-bowman-draft-chrome,https://www.sportscardspro.com/game/baseball-cards-2019-bowman-draft-chrome/matt-wallner-bdc-6,https://www.sportscardspro.com/game/baseball-cards-2019-bowman-draft-chrome-picks-autograph/matt-wallner-cda-mw
Michael King,650633,2019,chrome,pitcher,bowman_1st_base,baseball-cards-2019-bowman-chrome-prospects,https://www.sportscardspro.com/game/baseball-cards-2019-bowman-chrome-prospects/michael-king-bcp-162,https://www.sportscardspro.com/game/baseball-cards-2019-bowman-chrome-prospects-autographs/michael-king-cpa-mk
Michael Toglia,669911,2019,draft,hitter,bowman_1st_base,baseball-cards-2019-bowman-draft-chrome,https://www.sportscardspro.com/game/baseball-cards-2019-bowman-draft-chrome/michael-toglia-bdc-64,https://www.sportscardspro.com/game/baseball-cards-2019-bowman-draft-chrome-picks-autograph/michael-toglia-cda-mt
Nick Lodolo,666157,2019,draft,pitcher,bowman_1st_base,baseball-cards-2019-bowman-draft-chrome,https://www.sportscardspro.com/game/baseball-cards-2019-bowman-draft-chrome/nick-lodolo-bdc-189,https://www.sportscardspro.com/game/baseball-cards-2019-bowman-draft-chrome-picks-autograph/nick-lodolo-cda-nl
Owen Miller,680911,2019,chrome,hitter,bowman_1st_base,baseball-cards-2019-bowman-chrome-prospects,https://www.sportscardspro.com/game/baseball-cards-2019-bowman-chrome-prospects/owen-miller-bcp-170,https://www.sportscardspro.com/game/baseball-cards-2019-bowman-chrome-prospects-autographs/owen-miller-cpa-om
Patrick Sandoval,663776,2019,chrome,pitcher,bowman_1st_base,baseball-cards-2019-bowman-chrome-prospects,https://www.sportscardspro.com/game/baseball-cards-2019-bowman-chrome-prospects/patrick-sandoval-bcp-236,https://www.sportscardspro.com/game/baseball-cards-2019-bowman-chrome-prospects-autographs/patrick-sandoval-cpa-ps
Payton Henry,668721,2019,chrome,hitter,bowman_1st_base,,,https://www.sportscardspro.com/game/baseball-cards-2019-bowman-chrome-prospects-autographs/payton-henry-cpa-ph
Peyton Burdick,680814,2019,draft,hitter,bowman_1st_base,baseball-cards-2019-bowman-draft-chrome,https://www.sportscardspro.com/game/baseball-cards-2019-bowman-draft-chrome/peyton-burdick-bdc-74,https://www.sportscardspro.com/game/baseball-cards-2019-bowman-draft-chrome-picks-autograph/peyton-burdick-cda-pb
Riley Greene,682985,2019,draft,hitter,bowman_1st_base,baseball-cards-2019-bowman-draft-chrome,https://www.sportscardspro.com/game/baseball-cards-2019-bowman-draft-chrome/riley-greene-bdc-50,https://www.sportscardspro.com/game/baseball-cards-2019-bowman-draft-chrome-picks-autograph/riley-greene-cda-rg
Ryan Feltner,663372,2019,chrome,pitcher,bowman_1st_base,baseball-cards-2019-bowman-chrome-prospects,https://www.sportscardspro.com/game/baseball-cards-2019-bowman-chrome-prospects/ryan-feltner-bcp-229,https://www.sportscardspro.com/game/baseball-cards-2019-bowman-chrome-prospects-autographs/ryan-feltner-cpa-rf
Ryan McKenna,663630,2019,chrome,hitter,bowman_1st_base,baseball-cards-2019-bowman-chrome-prospects,https://www.sportscardspro.com/game/baseball-cards-2019-bowman-chrome-prospects/ryan-mckenna-bcp-231,https://www.sportscardspro.com/game/baseball-cards-2019-bowman-chrome-prospects-autographs/ryan-mckenna-cpa-rm
Ryne Nelson,669194,2019,draft,pitcher,bowman_1st_base,baseball-cards-2019-bowman-draft-chrome,https://www.sportscardspro.com/game/baseball-cards-2019-bowman-draft-chrome/ryne-nelson-bdc-147,https://www.sportscardspro.com/game/baseball-cards-2019-bowman-draft-chrome-picks-autograph/ryne-nelson-cda-rn
Sam Hentges,656529,2019,chrome,pitcher,bowman_1st_base,baseball-cards-2019-bowman-chrome-prospects,https://www.sportscardspro.com/game/baseball-cards-2019-bowman-chrome-prospects/sam-hentges-bcp-246,https://www.sportscardspro.com/game/baseball-cards-2019-bowman-chrome-prospects-autographs/sam-hentges-cpa-she
Sean Hjelle,663546,2019,chrome,pitcher,bowman_1st_base,baseball-cards-2019-bowman-chrome-prospects,https://www.sportscardspro.com/game/baseball-cards-2019-bowman-chrome-prospects/sean-hjelle-bcp-183,https://www.sportscardspro.com/game/baseball-cards-2019-bowman-chrome-prospects-autographs/sean-hjelle-cpa-sh
Seth Beer,666179,2019,chrome,hitter,bowman_1st_base,baseball-cards-2019-bowman-chrome-prospects,https://www.sportscardspro.com/game/baseball-cards-2019-bowman-chrome-prospects/seth-beer-bcp-14,https://www.sportscardspro.com/game/baseball-cards-2019-bowman-chrome-prospects-autographs/seth-beer-cpa-sb
Shea Langeliers,669127,2019,draft,hitter,bowman_1st_base,baseball-cards-2019-bowman-draft-chrome,https://www.sportscardspro.com/game/baseball-cards-2019-bowman-draft-chrome/shea-langeliers-bdc-67,https://www.sportscardspro.com/game/baseball-cards-2019-bowman-draft-chrome-picks-autograph/shea-langeliers-cda-sl
Spencer Steer,668715,2019,draft,hitter,bowman_1st_base,baseball-cards-2019-bowman-draft-chrome,https://www.sportscardspro.com/game/baseball-cards-2019-bowman-draft-chrome/spencer-steer-bdc-153,https://www.sportscardspro.com/game/baseball-cards-2019-bowman-draft-chrome-picks-autograph/spencer-steer-cda-sst
Terrin Vavra,679631,2019,chrome,hitter,bowman_1st_base,baseball-cards-2021-bowman-chrome-prospects,https://www.sportscardspro.com/game/baseball-cards-2021-bowman-chrome-prospects/terrin-vavra-bcp-100,https://www.sportscardspro.com/game/baseball-cards-2019-bowman-chrome-prospects-autographs/terrin-vavra-cpa-tv
Tommy Henry,674072,2019,draft,pitcher,bowman_1st_base,baseball-cards-2019-bowman-draft-chrome,https://www.sportscardspro.com/game/baseball-cards-2019-bowman-draft-chrome/tommy-henry-bdc-197,https://www.sportscardspro.com/game/baseball-cards-2019-bowman-draft-chrome-picks-autograph/tommy-henry-cda-th
Zack Thompson,668868,2019,draft,pitcher,bowman_1st_base,baseball-cards-2019-bowman-draft-chrome,https://www.sportscardspro.com/game/baseball-cards-2019-bowman-draft-chrome/zack-thompson-bdc-104,https://www.sportscardspro.com/game/baseball-cards-2019-bowman-draft-chrome-picks-autograph/zack-thompson-cda-zt
Aaron Ashby,676879,2020,chrome,pitcher,bowman_1st_base,baseball-cards-2020-bowman-chrome-prospects,https://www.sportscardspro.com/game/baseball-cards-2020-bowman-chrome-prospects/aaron-ashby-bcp-57,https://www.sportscardspro.com/game/baseball-cards-2020-bowman-chrome-prospects-autograph/aaron-ashby-cpa-aa
Alec Burleson,676475,2020,draft,hitter,bowman_1st_base,baseball-cards-2020-bowman-draft-chrome,https://www.sportscardspro.com/game/baseball-cards-2020-bowman-draft-chrome/alec-burleson-bd-45,https://www.sportscardspro.com/game/baseball-cards-2020-bowman-draft-picks-chrome-autographs/alec-burleson-cda-ab
Alex Speas,666208,2020,chrome,pitcher,bowman_1st_base,,,https://www.sportscardspro.com/game/baseball-cards-2020-bowman-chrome-prospects-autograph/alex-speas-cpa-as
Alex Vesia,681911,2020,chrome,pitcher,bowman_1st_base,,,https://www.sportscardspro.com/game/baseball-cards-2020-bowman-chrome-prospects-autograph/alex-vesia-cpa-av
Alika Williams,675961,2020,draft,hitter,bowman_1st_base,baseball-cards-2020-bowman-draft-chrome,https://www.sportscardspro.com/game/baseball-cards-2020-bowman-draft-chrome/alika-williams-bd-136,https://www.sportscardspro.com/game/baseball-cards-2020-bowman-draft-picks-chrome-autographs/alika-williams-cda-aw
Anthony Volpe,683011,2020,chrome,hitter,bowman_1st_base,baseball-cards-2020-bowman-chrome-prospects,https://www.sportscardspro.com/game/baseball-cards-2020-bowman-chrome-prospects/anthony-volpe-bcp-139,https://www.sportscardspro.com/game/baseball-cards-2020-bowman-chrome-prospects-autograph/anthony-volpe-cpa-av
Austin Wells,669224,2020,draft,hitter,bowman_1st_base,baseball-cards-2020-bowman-draft-chrome,https://www.sportscardspro.com/game/baseball-cards-2020-bowman-draft-chrome/austin-wells-bd-56,https://www.sportscardspro.com/game/baseball-cards-2020-bowman-draft-picks-chrome-autographs/austin-wells-cda-awe
Ben Braymer,664069,2020,chrome,pitcher,bowman_1st_base,,,https://www.sportscardspro.com/game/baseball-cards-2020-bowman-chrome-prospects-autograph/ben-braymer-cpa-bb
Bobby Miller,676272,2020,draft,pitcher,bowman_1st_base,baseball-cards-2020-bowman-draft-chrome,https://www.sportscardspro.com/game/baseball-cards-2020-bowman-draft-chrome/bobby-miller-bd-38,https://www.sportscardspro.com/game/baseball-cards-2020-bowman-draft-picks-chrome-autographs/bobby-miller-cda-bm
Bobby Witt Jr.,677951,2020,chrome,hitter,bowman_1st_base,baseball-cards-2020-bowman-chrome-prospects,https://www.sportscardspro.com/game/baseball-cards-2020-bowman-chrome-prospects/bobby-witt-jr-bcp-25,https://www.sportscardspro.com/game/baseball-cards-2020-bowman-chrome-prospects-autograph/bobby-witt-jr-cpa-bwj
Brandon Pfaadt,694297,2020,draft,pitcher,bowman_1st_base,baseball-cards-2020-bowman-draft-chrome,https://www.sportscardspro.com/game/baseball-cards-2020-bowman-draft-chrome/brandon-pfaadt-bd-171,https://www.sportscardspro.com/game/baseball-cards-2020-bowman-draft-picks-chrome-autographs/brandon-pfaadt-cda-bp
Brenton Doyle,686668,2020,chrome,hitter,bowman_1st_base,,,https://www.sportscardspro.com/game/baseball-cards-2020-bowman-chrome-prospects-autograph/brenton-doyle-cpa-bd
Bryce Elder,693821,2020,draft,pitcher,bowman_1st_base,,,https://www.sportscardspro.com/game/baseball-cards-2020-bowman-draft-picks-chrome-autographs/bryce-elder-cda-be
Bryce Jarvis,686826,2020,draft,pitcher,bowman_1st_base,baseball-cards-2020-bowman-draft-chrome,https://www.sportscardspro.com/game/baseball-cards-2020-bowman-draft-chrome/bryce-jarvis-bd-127,https://www.sportscardspro.com/game/baseball-cards-2020-bowman-draft-picks-chrome-autographs/bryce-jarvis-cda-bja
Cade Cavalli,676917,2020,draft,pitcher,bowman_1st_base,baseball-cards-2020-bowman-draft-chrome,https://www.sportscardspro.com/game/baseball-cards-2020-bowman-draft-chrome/cade-cavalli-bd-24,https://www.sportscardspro.com/game/baseball-cards-2020-bowman-draft-picks-chrome-autographs/cade-cavalli-cda-cca
Carmen Mlodzinski,669387,2020,draft,pitcher,bowman_1st_base,baseball-cards-2020-bowman-draft-chrome,https://www.sportscardspro.com/game/baseball-cards-2020-bowman-draft-chrome/carmen-mlodzinski-bd-149,https://www.sportscardspro.com/game/baseball-cards-2020-bowman-draft-picks-chrome-autographs/carmen-mlodzinski-cda-cml
Casey Schmitt,669477,2020,draft,hitter,bowman_1st_base,baseball-cards-2020-bowman-draft-chrome,https://www.sportscardspro.com/game/baseball-cards-2020-bowman-draft-chrome/casey-schmitt-bd-129,https://www.sportscardspro.com/game/baseball-cards-2020-bowman-draft-picks-chrome-autographs/casey-schmitt-cda-cs
Chris Gittens,656467,2020,chrome,hitter,bowman_1st_base,,,https://www.sportscardspro.com/game/baseball-cards-2020-bowman-chrome-prospects-autograph/chris-gittens-cpa-cg
Chris Vallimont,681808,2020,chrome,pitcher,bowman_1st_base,baseball-cards-2020-bowman-chrome-prospects,https://www.sportscardspro.com/game/baseball-cards-2020-bowman-chrome-prospects/chris-vallimont-bcp-78,https://www.sportscardspro.com/game/baseball-cards-2020-bowman-chrome-prospects-autograph/chris-vallimont-cpa-cv
Cody Bolton,675989,2020,chrome,pitcher,bowman_1st_base,,,https://www.sportscardspro.com/game/baseball-cards-2020-bowman-chrome-prospects-autograph/cody-bolton-cpa-cb
Connor Phillips,683175,2020,draft,pitcher,bowman_1st_base,baseball-cards-2020-bowman-draft-chrome,https://www.sportscardspro.com/game/baseball-cards-2020-bowman-draft-chrome/connor-phillips-bd-71,https://www.sportscardspro.com/game/baseball-cards-2020-bowman-draft-picks-chrome-autographs/connor-phillips-cda-cp
Curtis Terry,663799,2020,chrome,hitter,bowman_1st_base,,,https://www.sportscardspro.com/game/baseball-cards-2020-bowman-chrome-prospects-autograph/curtis-terry-cpa-ct
Damon Jones,676103,2020,chrome,pitcher,bowman_1st_base,baseball-cards-2020-bowman-chrome-prospects,https://www.sportscardspro.com/game/baseball-cards-2020-bowman-chrome-prospects/damon-jones-bcp-65,https://www.sportscardspro.com/game/baseball-cards-2020-bowman-chrome-prospects-autograph/damon-jones-cpa-dj
Drew Millas,686452,2020,chrome,hitter,bowman_1st_base,,,https://www.sportscardspro.com/game/baseball-cards-2020-bowman-chrome-prospects-autograph/drew-millas-cpa-dm
Emerson Hancock,676106,2020,draft,pitcher,bowman_1st_base,baseball-cards-2020-bowman-draft-chrome,https://www.sportscardspro.com/game/baseball-cards-2020-bowman-draft-chrome/emerson-hancock-bd-12,https://www.sportscardspro.com/game/baseball-cards-2020-bowman-draft-picks-chrome-autographs/emerson-hancock-cda-eha
Evan Carter,694497,2020,draft,hitter,bowman_1st_base,baseball-cards-2020-bowman-draft-chrome,https://www.sportscardspro.com/game/baseball-cards-2020-bowman-draft-chrome/evan-carter-bd-126,https://www.sportscardspro.com/game/baseball-cards-2020-bowman-draft-picks-chrome-autographs/evan-carter-cda-ec
Everson Pereira,677592,2020,chrome,hitter,bowman_1st_base,baseball-cards-2020-bowman-chrome-prospects,https://www.sportscardspro.com/game/baseball-cards-2020-bowman-chrome-prospects/everson-pereira-bcp-51,https://www.sportscardspro.com/game/baseball-cards-2020-bowman-chrome-prospects-autograph/everson-pereira-cpa-ep
Ezequiel Duran,677649,2020,chrome,hitter,bowman_1st_base,,,https://www.sportscardspro.com/game/baseball-cards-2020-bowman-chrome-prospects-autograph/ezequiel-duran-cpa-ed
Ford Proctor,665154,2020,chrome,hitter,bowman_1st_base,,,https://www.sportscardspro.com/game/baseball-cards-2020-bowman-chrome-prospects-autograph/ford-proctor-cpa-fp
Francisco Alvarez,682626,2020,chrome,hitter,bowman_1st_base,baseball-cards-2020-bowman-chrome-prospects,https://www.sportscardspro.com/game/baseball-cards-2020-bowman-chrome-prospects/francisco-alvarez-bcp-198,https://www.sportscardspro.com/game/baseball-cards-2020-bowman-chrome-prospects-autograph/francisco-alvarez-cpa-fa
Gabriel Moreno,672515,2020,chrome,hitter,bowman_1st_base,,,https://www.sportscardspro.com/game/baseball-cards-2020-bowman-chrome-prospects-autograph/gabriel-moreno-cpa-gm
Garrett Crochet,676979,2020,draft,pitcher,bowman_1st_base,baseball-cards-2020-bowman-draft-chrome,https://www.sportscardspro.com/game/baseball-cards-2020-bowman-draft-chrome/garrett-crochet-bd-95,https://www.sportscardspro.com/game/baseball-cards-2020-bowman-draft-picks-chrome-autographs/garrett-crochet-cda-gc
Garrett Mitchell,669003,2020,draft,hitter,bowman_1st_base,baseball-cards-2020-bowman-draft-chrome,https://www.sportscardspro.com/game/baseball-cards-2020-bowman-draft-chrome/garrett-mitchell-bd-118,https://www.sportscardspro.com/game/baseball-cards-2020-bowman-draft-picks-chrome-autographs/garrett-mitchell-cda-gm
Gus Varland,681402,2020,chrome,pitcher,bowman_1st_base,baseball-cards-2020-bowman-chrome-prospects,https://www.sportscardspro.com/game/baseball-cards-2020-bowman-chrome-prospects/gus-varland-bcp-38,https://www.sportscardspro.com/game/baseball-cards-2020-bowman-chrome-prospects-autograph/gus-varland-cpa-gv
Heston Kjerstad,677008,2020,draft,hitter,bowman_1st_base,baseball-cards-2020-bowman-draft-chrome,https://www.sportscardspro.com/game/baseball-cards-2020-bowman-draft-chrome/heston-kjerstad-bd-122,https://www.sportscardspro.com/game/baseball-cards-2020-bowman-draft-picks-chrome-autographs/heston-kjerstad-cda-hk
Hogan Harris,663687,2020,chrome,pitcher,bowman_1st_base,,,https://www.sportscardspro.com/game/baseball-cards-2020-bowman-chrome-prospects-autograph/hogan-harris-cpa-hh
Isaac Paredes,670623,2020,chrome,hitter,bowman_1st_base,baseball-cards-2020-bowman-chrome-prospects,https://www.sportscardspro.com/game/baseball-cards-2020-bowman-chrome-prospects/isaac-paredes-bcp-120,https://www.sportscardspro.com/game/baseball-cards-2020-bowman-chrome-prospects-autograph/isaac-paredes-cpa-ip
